Order_ID,Order_Date,Customer_ID,Gender,Age,City,Product,Category,Quantity,Price,Discount,Total_Sales,Payment_Method,Rating
ORD11127,2025-03-25,CUST1180,Female,24.0,Pune,Chair,Furniture,4,3207,10.0,11545.2,Cash,4.0
ORD11128,2025-06-21,CUST1593,Female,36.0,Hyderabad,Chair,Furniture,1,4721,20.0,3776.8,Net Banking,3.0
ORD11129,2024-08-03,CUST1440,Female,54.0,Hyderabad,Shoes,Fashion,2,443,,886.0,UPI,3.0
ORD11130,2024-10-07,CUST1498,Female,32.0,Bengaluru,Mixer,Home,2,1071,10.0,1927.8,Cash,3.0
ORD11131,2024-04-08,CUST1211,Male,19.0,Delhi,Phone,Electronics,2,2382,5.0,4525.8,Card,1.0
ORD11132,2024-10-15,CUST1964,Female,46.0,Bengaluru,Watch,Accessories,1,3127,5.0,2970.65,Net Banking,3.0
ORD11133,2025-05-20,CUST1269,Male,26.0,Chennai,Phone,Electronics,1,3740,15.0,3179.0,UPI,3.0
ORD11134,2024-06-09,CUST1519,Female,35.0,Lucknow,Phone,Electronics,2,709,10.0,1276.2,UPI,
ORD11135,2025-06-17,CUST1325,Male,53.0,Delhi,Chair,Furniture,1,3650,0.0,3650.0,UPI,2.0
ORD11136,2024-07-19,CUST1271,Female,27.0,Lucknow,Shoes,Fashion,5,3181,5.0,15109.75,Card,
ORD11137,2024-03-31,CUST1973,Male,18.0,Jaipur,Watch,Accessories,3,1179,5.0,3360.15,UPI,4.0
ORD11138,2024-09-26,CUST1628,Female,58.0,Pune,T-Shirt,Fashion,2,417,15.0,708.9,Cash,4.0
ORD11139,2025-05-11,CUST1501,Female,56.0,Hyderabad,Shoes,Fashion,3,1999,10.0,5397.3,Net Banking,3.0
ORD11140,2025-03-05,CUST1992,Female,38.0,Pune,Phone,Electronics,2,1020,10.0,1836.0,Net Banking,1.0
ORD11141,2024-04-26,CUST1355,Female,26.0,Lucknow,Shoes,Fashion,4,2712,,10848.0,Net Banking,5.0
ORD11142,2024-10-01,CUST1519,Male,44.0,Delhi,Book,Books,2,337,10.0,606.6,Cash,3.0
ORD11143,2025-03-11,CUST1408,Female,21.0,Chennai,Chair,Furniture,4,3306,15.0,11240.4,Net Banking,
ORD11144,2025-04-03,CUST1419,Male,54.0,Bengaluru,T-Shirt,Fashion,3,473,10.0,1277.1,Card,
ORD11145,2024-01-21,CUST1973,Male,42.0,Mumbai,Phone,Electronics,5,2800,5.0,13300.0,Cash,3.0
ORD11146,2025-01-05,CUST1548,Male,28.0,Jaipur,Phone,Electronics,1,4348,5.0,4130.6,Card,3.0
ORD11147,2024-08-08,CUST1566,Male,18.0,Delhi,Shoes,Fashion,3,2815,15.0,7178.25,UPI,5.0
ORD11148,2024-02-13,CUST1160,Female,37.0,Delhi,Phone,Electronics,5,3359,15.0,14275.75,Card,
ORD11149,2024-05-06,CUST1832,Female,59.0,Jaipur,T-Shirt,Fashion,1,2331,,2331.0,Card,
ORD11150,2025-05-31,CUST1739,Female,19.0,Delhi,Mixer,Home,1,726,0.0,726.0,Card,1.0
ORD11151,2025-03-11,CUST1524,Male,37.0,Chennai,Book,Books,2,2657,10.0,4782.6,Net Banking,2.0
ORD11152,2025-01-20,CUST1298,Female,23.0,Pune,Phone,Electronics,3,4820,15.0,12291.0,Net Banking,5.0
ORD11153,2025-06-02,CUST1250,Female,19.0,Lucknow,Mixer,Home,4,2429,,9716.0,Net Banking,3.0
ORD11154,2024-01-26,CUST1406,Male,46.0,Hyderabad,Phone,Electronics,4,1935,20.0,6192.0,Net Banking,5.0
ORD11155,2024-03-26,CUST1097,Male,31.0,Lucknow,Phone,Electronics,3,2823,5.0,8045.55,Card,1.0
ORD11156,2024-08-26,CUST1060,Female,34.0,Jaipur,Shoes,Fashion,4,3979,20.0,12732.8,Cash,
ORD11157,2025-02-20,CUST1892,Male,35.0,Pune,Chair,Furniture,2,399,10.0,718.2,Net Banking,5.0
ORD11158,2025-04-17,CUST1725,Female,50.0,Mumbai,Watch,Accessories,3,2031,10.0,5483.7,UPI,4.0
ORD11159,2024-06-14,CUST1532,Male,28.0,Pune,Phone,Electronics,4,1142,0.0,4568.0,Net Banking,1.0
ORD11160,2025-06-21,CUST1498,Male,53.0,Jaipur,Laptop,Electronics,4,4156,5.0,15792.8,Net Banking,1.0
ORD11161,2024-10-04,CUST1535,Female,57.0,Hyderabad,Mixer,Home,1,3667,10.0,3300.3,Card,2.0
ORD11162,2025-01-15,CUST1531,Female,48.0,Lucknow,Mixer,Home,5,1774,20.0,7096.0,Card,3.0
ORD11163,2025-04-30,CUST1010,Female,44.0,Bengaluru,Shoes,Fashion,2,4395,,8790.0,Card,4.0
ORD11164,2024-07-11,CUST1204,Male,52.0,Lucknow,Phone,Electronics,1,2654,,2654.0,Cash,1.0
ORD11165,2024-06-09,CUST1068,Female,58.0,Pune,Laptop,Electronics,5,3939,20.0,15756.0,Cash,
ORD11166,2025-03-12,CUST1598,Female,41.0,Jaipur,Laptop,Electronics,2,2349,10.0,4228.2,Cash,5.0
ORD11167,2024-04-15,CUST1748,Male,35.0,Bengaluru,T-Shirt,Fashion,1,4954,5.0,4706.3,Cash,5.0
ORD11168,2025-01-27,CUST1338,Female,57.0,Lucknow,Phone,Electronics,2,4378,20.0,7004.8,Card,2.0
ORD11169,2024-05-30,CUST1146,Male,48.0,Delhi,Laptop,Electronics,2,1873,0.0,3746.0,Cash,1.0
ORD11170,2025-03-11,CUST1680,Female,38.0,Chennai,Laptop,Electronics,2,4291,15.0,7294.7,UPI,2.0
ORD11171,2025-04-30,CUST1363,Female,51.0,Hyderabad,Book,Books,4,3258,,13032.0,UPI,5.0
ORD11172,2024-05-26,CUST1860,Female,53.0,Lucknow,T-Shirt,Fashion,2,2375,,4750.0,Net Banking,
ORD11173,2024-12-22,CUST1182,Male,41.0,Lucknow,Mixer,Home,1,4670,15.0,3969.5,Cash,
ORD11174,2025-01-26,CUST1383,Male,18.0,Pune,Book,Books,2,4685,5.0,8901.5,Net Banking,3.0
ORD11175,2024-12-02,CUST1096,Female,34.0,Delhi,T-Shirt,Fashion,1,4902,10.0,4411.8,Cash,1.0
ORD11176,2024-09-16,CUST1280,Male,54.0,,Mixer,Home,4,3362,0.0,13448.0,Net Banking,5.0
ORD11177,2024-04-16,CUST1039,Female,19.0,Bengaluru,Watch,Accessories,4,1523,15.0,5178.2,Card,2.0
ORD11178,2025-03-30,CUST1652,Male,38.0,Mumbai,Phone,Electronics,4,1078,0.0,4312.0,Cash,2.0
ORD11179,2024-06-22,CUST1927,Female,51.0,Delhi,Laptop,Electronics,3,2692,,8076.0,Net Banking,4.0
ORD11180,2024-05-31,CUST1746,Female,23.0,Bengaluru,Laptop,Electronics,1,1680,20.0,1344.0,Net Banking,1.0
ORD11181,2025-06-01,CUST1419,Male,58.0,Delhi,Mixer,Home,5,1727,,8635.0,Cash,3.0
ORD11182,2024-03-29,CUST1579,Female,23.0,Mumbai,Chair,Furniture,1,2897,15.0,2462.45,UPI,2.0
ORD11183,2024-01-21,CUST1785,Male,18.0,Pune,Phone,Electronics,2,2700,20.0,4320.0,Cash,4.0
ORD11184,2024-07-14,CUST1765,Male,37.0,Delhi,Phone,Electronics,2,2621,,5242.0,Net Banking,
ORD11185,2024-11-19,CUST1423,Male,30.0,Chennai,Mixer,Home,2,2385,5.0,4531.5,Card,2.0
ORD11186,2024-04-04,CUST1501,Female,55.0,Hyderabad,Mixer,Home,3,3701,10.0,9992.7,Cash,
ORD11187,2025-01-29,CUST1159,Male,45.0,Hyderabad,Watch,Accessories,2,400,20.0,640.0,Cash,2.0
ORD11188,2024-10-02,CUST1092,Male,34.0,Pune,Chair,Furniture,5,4618,,23090.0,Net Banking,3.0
ORD11189,2024-07-09,CUST1486,Male,47.0,Hyderabad,Laptop,Electronics,1,4335,,4335.0,Cash,5.0
ORD11190,2024-04-17,CUST1644,Female,18.0,Bengaluru,Book,Books,5,377,10.0,1696.5,Net Banking,4.0
ORD11191,2025-01-01,CUST1313,Male,47.0,Bengaluru,Chair,Furniture,3,920,5.0,2622.0,UPI,4.0
ORD11192,2025-03-21,CUST1748,Female,48.0,Pune,Watch,Accessories,5,4818,,24090.0,Cash,
ORD11193,2025-02-14,CUST1307,Male,32.0,Mumbai,Chair,Furniture,5,2867,15.0,12184.75,Net Banking,4.0
ORD11194,2024-01-30,CUST1167,Male,37.0,Pune,Mixer,Home,5,3382,20.0,13528.0,Card,2.0
ORD11195,2024-05-24,CUST1820,Female,47.0,Jaipur,Chair,Furniture,1,840,10.0,756.0,Card,4.0
ORD11196,2024-11-04,CUST1314,Male,29.0,Pune,Laptop,Electronics,2,1741,5.0,3307.9,Card,4.0
ORD11197,2025-01-18,CUST1005,Female,28.0,Hyderabad,Phone,Electronics,2,1362,,2724.0,UPI,4.0
ORD11198,2025-01-20,CUST1851,Female,33.0,Mumbai,Book,Books,2,3969,,7938.0,Net Banking,2.0
ORD11199,2024-10-16,CUST1839,Female,56.0,Jaipur,Chair,Furniture,2,3375,10.0,6075.0,UPI,3.0
ORD10000,2024-08-16,CUST1142,Male,52.0,Mumbai,Phone,Electronics,1,2353,5.0,2235.35,Net Banking,1.0
ORD10001,2025-06-01,CUST1616,Male,53.0,Pune,Laptop,Electronics,1,1891,5.0,1796.45,Net Banking,2.0
ORD10002,2024-06-12,CUST1714,Female,39.0,Chennai,Watch,Accessories,5,2378,0.0,11890.0,Card,2.0
ORD10003,2024-04-09,CUST1367,Female,,Chennai,Chair,Furniture,1,859,15.0,730.15,UPI,
ORD10004,2024-03-21,CUST1565,Female,58.0,Hyderabad,Watch,Accessories,5,1122,15.0,4768.5,Card,
ORD10005,2024-03-22,CUST1875,Male,24.0,Jaipur,Phone,Electronics,1,1966,10.0,1769.4,Cash,4.0
ORD10006,2024-08-02,CUST1686,Female,59.0,Mumbai,Chair,Furniture,2,3132,10.0,5637.6,Card,5.0
ORD10007,2024-10-03,CUST1947,Male,38.0,Delhi,T-Shirt,Fashion,2,3886,15.0,6606.2,Card,1.0
ORD10008,2024-08-04,CUST1935,Female,31.0,Lucknow,Chair,Furniture,4,2293,0.0,9172.0,Net Banking,
ORD10009,2024-09-09,CUST1762,Female,55.0,Jaipur,Watch,Accessories,2,2269,5.0,4311.1,Net Banking,3.0
ORD10010,2024-04-03,CUST1773,Male,25.0,Bengaluru,T-Shirt,Fashion,2,4274,15.0,7265.8,Card,
ORD10011,2025-01-25,CUST1610,Female,51.0,Chennai,Book,Books,5,620,15.0,2635.0,UPI,
ORD10012,2024-12-14,CUST1114,Female,45.0,Bengaluru,Phone,Electronics,5,2285,,11425.0,Net Banking,1.0
ORD10013,2024-04-18,CUST1891,Female,58.0,Pune,Mixer,Home,5,1563,20.0,6252.0,Card,3.0
ORD10014,2024-11-27,CUST1500,Male,25.0,Hyderabad,Shoes,Fashion,-1,4444,0.0,22220.0,Cash,2.0
ORD10015,2024-03-28,CUST1749,Female,22.0,Bengaluru,Laptop,Electronics,2,4747,0.0,9494.0,Card,
ORD10016,2025-06-24,CUST1893,Female,31.0,Pune,Watch,Accessories,5,1452,10.0,6534.0,Cash,4.0
ORD10017,2024-05-03,CUST1253,Male,22.0,Hyderabad,Chair,Furniture,4,4339,15.0,14752.6,UPI,5.0
ORD10018,2024-03-13,CUST1724,Male,32.0,Mumbai,T-Shirt,Fashion,5,1904,0.0,9520.0,UPI,3.0
ORD10019,2025-05-12,CUST1219,Male,54.0,Lucknow,Phone,Electronics,5,2049,10.0,9220.5,Card,4.0
ORD10020,2025-03-17,CUST1362,Female,44.0,Lucknow,Book,Books,2,872,0.0,1744.0,UPI,
ORD10021,2024-12-13,CUST1819,Male,33.0,Pune,Phone,Electronics,1,3398,,3398.0,Card,5.0
ORD10022,2024-10-12,CUST1473,Male,22.0,Lucknow,Watch,Accessories,2,3556,5.0,6756.4,UPI,1.0
ORD10023,2025-02-20,CUST1497,Female,31.0,,Laptop,Electronics,1,2036,5.0,1934.2,UPI,2.0
ORD10024,2025-04-10,CUST1292,Female,53.0,Lucknow,Book,Books,1,3298,10.0,2968.2,Card,2.0
ORD10025,2024-03-03,CUST1765,Female,21.0,,Mixer,Home,2,579,20.0,926.4,Net Banking,5.0
ORD10026,2024-07-09,CUST1070,Male,33.0,Jaipur,Shoes,Fashion,1,4260,0.0,4260.0,UPI,5.0
ORD10027,2024-03-24,CUST1429,Female,34.0,Pune,T-Shirt,Fashion,5,4970,0.0,24850.0,Cash,2.0
ORD10028,2024-11-03,CUST1468,Female,22.0,Delhi,Mixer,Home,4,1172,,4688.0,Net Banking,5.0
ORD10029,2025-06-02,CUST1271,Male,40.0,Mumbai,Phone,Electronics,1,4504,5.0,4278.8,Card,3.0
